sample_id,feature0,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41,feature42,feature43,feature44,feature45,feature46,feature47,feature48,feature49,feature50,feature51,feature52,feature53,feature54,feature55,feature56,feature57,feature58,feature59,feature60,feature61,feature62,feature63,feature64,feature65,feature66,feature67,feature68,feature69,feature70,feature71,feature72,feature73,feature74,feature75,feature76,feature77,feature78,feature79,feature80,feature81,feature82,feature83,feature84,feature85,feature86,feature87,feature88,feature89,feature90,feature91,feature92,feature93,feature94,feature95,feature96,feature97,feature98,feature99,feature100,feature101,feature102,feature103,feature104,feature105,feature106
893,0.932385153,275251.2,1.052789019,0.478277913,103.9252238,6.406861248,-0.262316614,-1.48751E+11,-29409.7305,-1.43432E+14,1.030395179,1.76587274,551964.2862,-0.690907406,-0.402148303,1.001821914,6.9379E+12,68.81074793,82.72287208,34.45063355,1890,217904.6423,1.094419056,344.0668126,481629.6888,361950.5729,17.50697809,2.341150656,2.089813622,0.304702155,0.620619126,5.872714333,42,-0.860497512,0.160090358,2.933409907,1.11766E+13,271407.9304,0.644725565,23288379.97,1.291858256,230.9280386,3655685149,,19.73481542,-0.204350948,4.152366986,200331.1836,370782261.9,77.21579632,585387.8184,-3.72082E+15,5091.246721,0.712906093,275251.2,571351.4095,-3.880436974,0,25599.06614,2.849399359,69638553.6,-49728.17308,110.7007287,286733.1728,1075.2,10.5,1.12561E+13,113.9132045,344829.534,167.0264089,49183.99441,1.009260631,1781859.348,31910.5508,696384.996,388.2059755,4.252752037,0,4300.8,-2.26E+16,0.84,,82549668119,1.929357887,-5.39765E+13,0.009996387,-2.0465E+12,21905064158,17203.2,14764840.36,24097.59524,8.33106E+12,1075.2,63.04972417,-1514275.884,149.2108545,110229.3517,-2.31234505,212.4095412,97411.10718,0,-423696173.4,189.4211167,323.1280297,138.0878584,1.734596844,0.092207978
894,1.747954722,,1.067827836,1.346540322,342.8928365,4.844642617,-0.057232002,22305191089,-12589.81378,-1.45646E+15,0.59217035,0.854129415,86863.48503,7.58107151,0.127014455,1.054904191,-6.91713E+12,97.46624327,51.6691607,1.635333511,1890,474771.9368,-0.04647779,216.9767633,224213.7703,296663.1788,5.253231251,3.722420934,2.141466473,0.033912094,1.599804205,142.5938788,42,4.711975862,0.383439361,10.23060879,-1.29161E+13,380838.5268,,-66221830.15,0.917032587,227.6380598,4604972621,-125452.9542,23.39148185,-0.277348671,16.5582406,,-220014845.9,79.18855667,130310.1367,4.55504E+15,114930.6911,0.307705607,275251.2,548615.9979,,0,-38489.6439,2.866276075,69638553.6,161.2104392,47.80599928,290636.9742,1075.2,10.5,-1.01437E+13,53.20974245,586375.6461,68.68103866,16132.17615,1.017724083,228556.7403,28424.77934,319918.1095,377.906561,-0.240852623,0,4300.8,,0.84,18.27929717,-1.10469E+11,0.409005928,-9.90253E+13,0.003839655,2.03957E+12,-1.46931E+11,17203.2,-20133361.94,4394.989448,95114566233,1075.2,29.57533888,917301.1905,111.3077571,-363379.8884,-2.832083305,386.0782477,131349.0225,0,-154814574.5,224.5932676,90.57301738,187.9253439,6.929539074,0.463419994
895,,392542.0205,0.319567449,0.658670355,117.0769158,14.25306191,-0.131038857,2.71113E+12,147618.8559,-2.00789E+14,0.520186174,3.43865593,,9.271587931,12.86254085,1.044406816,2.13452E+14,158.0959992,83.23497696,-6.069285521,-1926.130975,1186479.615,0.805307654,462.1687516,382420.9429,,35.53978683,30.60994089,9.553329097,-2.268470428,6.975913751,15.44300886,63.03396244,3.818255346,-0.059410218,20.92305302,3.29447E+12,835093.5101,2.143939958,-146346802.2,0.056356777,-4.18736278,2868753917,1227515.166,9.27370853,1.690830797,92.66059153,104327.2159,-647681143.8,,1582261.809,5.90E+16,1925946.677,9.313004636,-191877.2567,3557297.067,377.1243717,0,53687.22923,21.45746627,-95548067.76,-50769.30274,598.9828193,,220.4491849,21.8690034,2.20586E+14,116.5512536,2648262.163,-4.188612218,97823.08134,,-4256835.142,28938.05211,5534647.007,-5.334444589,5.578555756,0,4300.8,-1.64E+16,0.84,142.4776446,2.60324E+11,2.246870235,-2.14513E+14,0.003372066,1.03789E+13,4.99163E+11,17203.2,359185467.6,6914.769924,-1.30588E+13,1075.2,33.06039914,32870241.62,41.35321519,6514368.974,28.31014539,2010.480523,127365.2069,0,49456051.46,507.0477517,463.1892492,-22.56274241,4.357022006,2.649109035
896,0.922836356,275251.2,1.04856949,0.85047951,81.43404406,6.970532532,0.2865142,-57818220773,4164.582981,2.7348E+14,1.032738808,3.882585477,230789.5011,-3.019061555,0.794468113,,1.42755E+13,178.267696,98.81508067,23.07777053,1890,496536.0311,3.060086686,132.6976038,210124.5987,810375.5801,41.79428268,-5.716265374,0.833627139,0.520363469,-1.720376181,55.71626041,,1.333302243,2.38967346,3.148900853,4.59861E+12,355579.3393,,-83178783.06,1.233809066,114.393342,-1581964170,125791.6008,16.72223221,-0.492376812,13.64994253,23587.25582,395436310.9,,,7.06331E+14,38056.90998,1.170085775,275251.2,390126.8656,-30.79473546,0,30023.74402,-0.22270706,69638553.6,-75188.96864,,412471.3183,1075.2,10.5,1.07565E+13,126.721428,32907.112,,49571.10662,1.0334593,-5094141.737,139478.3692,468034.7299,405.5758982,1.214602172,0,4300.8,5.56041E+15,0.84,2.497383841,-53251288308,2.165538896,6.46344E+13,-0.002251163,9.0209E+11,82628523007,17203.2,-3523084.917,20196.19003,-7.87019E+12,1075.2,47.45441759,5312145.566,,-603163.9148,2.242663477,229.6113099,74815.64925,0,-381930175.1,166.2400631,,127.5080459,-0.164258543,0.060523405
897,0.06058605,275251.2,1.05922182,0.278099988,219.1999457,4.332478336,0.024068423,2.19427E+11,2997.525944,-7.35053E+14,0.580283498,0.223388129,247921.7988,-4.994203198,-0.181803163,1.042803176,9.77402E+12,112.6709934,,-3.180888342,1890,219715.395,-0.024539322,191.0360058,41134.88018,786258.5866,16.56216659,-2.459308247,1.736073261,0.135764456,0.445550855,123.9010191,42,0.518518736,0.633216417,5.082900674,3.81369E+11,516563.6496,1.289124479,-193785660.9,0.461407926,160.7928979,7848990338,-45255.98281,22.34310202,-0.110257132,11.28548149,116720.349,-272681656.2,55.90364617,,3.77322E+15,285335.031,2.787173344,275251.2,606577.0151,-43.96494896,0,53383.81137,0.449728369,69638553.6,48136.85797,89.46950361,369344.1812,1075.2,10.5,-6.68464E+12,100.7949458,77835.60208,73.56429322,10137.58551,1.03617276,4254535.673,130460.3709,544441.3789,208.8891731,0.288788331,0,4300.8,-1.04E+16,0.84,25.44525439,,1.013330933,-7.3558E+13,0.002333281,3.15987E+12,1.75043E+11,17203.2,-25549505.8,21602.64953,-8.93851E+12,1075.2,52.08107478,-392820.5413,123.5638454,570917.9394,-2.165078696,444.2552781,129781.0404,0,-863616901,,521.7813653,195.4502458,4.953528229,0.194433578
898,0.955255038,275251.2,1.058637597,1.049650843,104.6635089,8.973151156,-0.371808306,-31493038065,7753.072089,8.17859E+14,1.012800983,0.769126515,737819.9183,1.862778696,2.95042756,1.039667943,3.4014E+12,123.6490819,59.94673108,14.93323004,1890,353021.8208,0.098692322,208.0671226,406918.9592,266477.5205,27.73439919,-0.73292418,0.141207998,1.730768788,1.876399155,59.46234111,42,3.344193762,0.602137546,1.91049103,-1.66074E+12,509529.6564,0.495138287,-33438839.04,1.149185768,238.4574011,-3007772162,-14395.71986,23.93423504,-0.248507474,8.051544304,12622.91945,139785841,-5.838677925,804273.2618,-1.35306E+15,257066.4455,0.258239599,,607724.8931,,0,3816.863992,-3.000044962,69638553.6,106533.5372,65.5235439,512229.052,1075.2,10.5,2.52805E+13,56.1505073,249963.9058,123.2503378,5965.744861,0.058388517,2827779.469,89083.28847,486229.8489,752.2785917,-1.783802875,0,4300.8,2.08E+16,0.84,2.831249694,67687572633,0.886669867,-3.94896E+13,0.004646732,-1.41172E+12,-57583771970,17203.2,9103544.865,17448.32005,-2.78097E+12,1075.2,37.32032283,1905275.01,147.5546989,311648.2796,0.190702887,217.8704479,54949.47499,0,2238391574,235.1946086,432.8663254,236.0686471,-0.486346228,0.202753174
899,3.45711899,275251.2,2.060903003,0.93564852,219.9032193,16.02269441,0.731674083,-84478677822,-29285.00321,-1.26702E+15,0.985981369,0.16232094,488366.3889,-0.068391253,-1.302940608,1.033504681,3.25394E+13,124.3107769,84.67412894,-14.74611196,1890,103534.2675,-0.014253093,310.0416896,334855.7196,478461.2145,29.91314998,-2.53501836,3.070499123,4.459175036,-2.390295116,114.0855648,42,-2.90732496,,-0.466761846,3.46414E+12,334819.3451,0.17314455,21412237.66,0.446224975,294.5204374,433385633.8,61997.21794,30.02247303,0.035739264,14.89882665,109643.83,126829962,-37.59209398,212475.522,3.67974E+15,292374.8385,0.201555904,275251.2,520832.4392,30.83923898,0,25022.59192,-0.696052592,69638553.6,10186.87116,,313723.3543,1075.2,10.5,1.84993E+12,94.87878916,,173.3552474,48340.52808,0.002194539,3766427.299,53129.43613,10972.43069,268.4298165,-0.59732815,0,4300.8,7.30145E+15,0.84,1.627024203,-33128833742,1.66068698,1.04737E+14,0.008485124,-5.32762E+11,-59580941349,17203.2,12128961.79,65.86863764,1.12553E+13,1075.2,51.64433665,-3647721.442,73.16128686,-369135.7008,-2.032283947,213.3146954,82160.48653,0,695974860.2,164.4492401,398.5474432,,2.707347291,1.103639443
900,0.267472173,275251.2,1.05942821,0.062347721,210.6810169,7.095001046,0.352345426,1.49733E+11,10668.5151,-5.51996E+14,1.033970284,2.371091154,805820.921,-0.931899308,1.577848923,0.992203171,2.90343E+13,109.7545922,59.95247586,30.33273747,1890,175025.0641,1.146026493,440.67232,101486.0927,262212.4729,48.43103508,-1.146211339,1.297454294,0.648159599,,63.64887173,42,3.151801871,0.922643216,5.56932494,-5.21209E+12,327625.2441,0.993255626,-18385143.19,0.109446163,137.6431052,,122180.9127,14.78184644,-0.018915515,9.960622332,52432.46545,-135068562.8,-5.431184761,472137.8232,-1.8108E+15,200097.1508,1.674228464,,122.8471335,22.41887361,0,-15409.1823,-0.123345434,69638553.6,-2199.460644,148.38048,477735.8171,1075.2,10.5,1.00173E+13,146.0299155,148152.3795,96.29495669,79237.69617,1.033024735,3768768.691,152881.702,626565.4767,348.7054689,-3.537010999,0,4300.8,,0.84,5.219828859,92338966632,1.906422989,2.18658E+13,0.001941102,1.02848E+12,8510219512,17203.2,67181109.93,26558.72274,1.75457E+11,1075.2,55.10577804,3112336.513,95.11190071,285456.2761,-5.628795721,98.55099356,16268.5963,0,454143511.7,,304.9356529,276.5745492,2.688187641,0.685054464
901,0.29611471,275251.2,1.061570262,0.706620549,322.8095626,7.410080358,-0.222224604,11923139222,-2645.806986,3.56963E+14,0.584028355,2.267878341,384020.0554,1.06043553,-2.826402221,1.042561307,-1.1512E+13,,103.2429555,-8.87680278,,240957.6141,-0.05485478,298.672894,105771.0274,471045.7915,29.24764782,-3.244343301,2.001775913,1.108806726,0.541454248,121.7703532,42,1.987625867,0.988098676,-0.558741006,3.42108E+12,282757.8456,1.946763274,-47136678.45,0.058862159,232.7383439,867225910.3,36843.5129,21.7225925,-0.127524499,12.10858301,171476.385,299391095.6,43.44183897,588848.9533,2.51872E+15,72689.62299,0.41642423,275251.2,106768.049,10.38291477,0,20410.09689,1.38219573,69638553.6,-91482.68163,137.7029295,514167.8705,,10.5,1.64417E+13,111.3357354,141274.0469,49.29979303,60605.16591,1.025659922,271818.7759,153748.2318,362082.1072,451.8188486,1.847101281,0,4300.8,-5.14057E+15,0.84,7.245417405,13767670039,1.716373869,7.16694E+13,0.013704773,1.05032E+12,-32084420619,17203.2,49236382.74,6056.154506,2.36583E+12,1075.2,53.6723564,-1916368.607,84.24952414,130672.6582,1.231134188,321.21968,95177.8955,0,574256966.1,168.5680346,340.2478349,95.11710116,2.658745656,0.618817056
902,0.060789883,275251.2,1.056021754,0.43304935,260.9805069,18.02738158,-0.433262117,-2.15441E+11,5541.772885,7.86433E+14,0.995883233,3.504372381,547370.8778,-0.87302191,0.921565596,,2.06409E+13,208.2142086,57.72545755,31.18933544,1890,497132.0991,0.005243474,396.6193663,261786.5129,557910.1251,39.64047192,2.260428449,0.061921076,1.359643175,-3.00382869,28.91512973,42,-0.2208419,0.048567889,1.301983257,8.15644E+12,520552.4334,0.214741306,172233941.6,0.044214522,188.8719558,-642183876.3,-9501.921641,30.40621672,0.158591802,12.21601387,42295.22879,68759453.8,62.90628263,98724.26424,-1.29606E+15,32811.68915,2.615680041,,71924.64046,26.38566063,0,23946.93497,-1.976277016,69638553.6,-13158.08574,87.14859821,112844.1467,1075.2,10.5,1.83692E+13,127.903742,24609.40677,85.90829996,96070.65425,1.007934169,1935149.683,63881.94828,448373.2179,289.2543282,-0.684546927,0,4300.8,1.41E+16,0.84,6.47401794,-15928124422,0.158823588,-6.62718E+13,0.003868422,1.75863E+12,-8496127013,17203.2,63442306.59,8938.887278,-1.39506E+13,1075.2,34.03022605,1731524.806,154.5624671,1276729.994,1.744115618,334.5094293,12949.86674,0,-34723442.9,109.4055716,265.4291379,123.2090467,0.837507371,0.093229068
903,0.930795405,275251.2,1.070499993,0.104728208,246.3342876,4.746285681,-0.679949862,3.64743E+11,24739.31028,-1.88629E+14,0.570327397,4.300262128,,-1.398476098,3.2634181,1.042205854,-4.69503E+12,115.7109188,64.98971157,-1.592639867,1890,250588.458,0.019951042,277.9021037,353408.9298,363741.2504,25.96176127,1.634687472,2.012383239,1.108599375,2.123884386,72.99741384,,2.408056381,4.041436265,4.823271161,7.9374E+11,107889.8747,1.043787924,-98697962.88,1.21545374,222.7874395,1777250242,136422.4671,25.10827948,0.096750128,16.65994927,117563.4498,70643897.32,158.378358,562316.7808,-2.93574E+15,251896.4761,0.221478331,275251.2,288140.9552,-30.96120816,0,-27933.68816,-1.76311819,69638553.6,5999.893377,113.6725013,70264.49466,1075.2,,-4.95515E+12,107.917165,,182.4157684,52700.38756,1.021097949,5181821.321,86854.86257,716675.9937,424.6927081,0.361189145,0,,-1.20E+16,0.84,28.11642667,-72338510781,0.655271032,43463344026,0.008396525,1.33082E+12,-30521354520,17203.2,6559539.818,,1.1651E+13,1075.2,51.40043109,-4549.90898,,346200.0809,1.584551885,468.6862728,56303.27987,0,-258073309.7,110.3938461,423.1052514,177.3138407,6.290627441,0.334514631
904,3.195679178,275251.2,2.056101696,0.531170196,209.658978,14.35408837,-0.296487454,1.37315E+11,20379.64131,-2.68855E+14,,1.608497266,581743.3637,-1.256404113,-1.467538703,1.053663228,1.53667E+12,111.5675928,82.56022257,1.04001253,1890,,0.004053501,,63374.71786,15484.48373,44.81404899,2.213628584,1.188460198,0.248942626,-2.362969389,118.8471839,42,1.588794772,0.280669614,3.463318405,8.21154E+12,454194.1821,0.37451038,116211776.6,0.290209168,193.9012549,944679692.5,,26.87697247,-0.06628012,12.43154604,66920.01381,251215990,31.57362595,74344.02673,5.41837E+15,272948.6087,0.738230443,275251.2,112631.8232,-6.988989038,0,88611.28611,-1.501305702,69638553.6,23049.06422,,540646.8874,1075.2,10.5,-3.58188E+12,86.07638206,331686.4359,89.93283397,59122.10903,,3372392.035,124236.0193,618737.1113,441.6475505,-0.393150676,0,4300.8,-8.19405E+15,0.84,7.868293402,-18367343402,0.200512183,-3.23615E+13,0.001360904,,5906299495,17203.2,4871089.364,4733.375118,-3.45593E+12,1075.2,24.0419817,-62865.21554,131.1244026,547696.5992,2.525986516,321.421103,116762.1811,0,-19622764.72,179.1057066,407.9296636,161.3878651,0.431117586,
905,0.748590873,275251.2,1.059019813,0.371208257,268.9602409,5.279893646,0.012959497,2.40966E+11,,1.68096E+15,0.689926073,2.822272336,155232.8089,3.102104729,2.432855741,1.039854959,-1.73091E+12,206.6111555,,-3.330314499,1890,228263.5502,,326.581949,325802.3455,316393.8572,,1.846960884,0.241066379,0.067835274,4.317605236,108.6898816,42,-0.862766507,1.443008348,0.75172928,-1.8038E+12,419005.0186,1.045150719,34545149.75,0.331666212,94.86909275,1766162768,-95809.0216,19.3695647,-0.179543506,14.03971663,176656.9868,105559350.5,4.421270837,742966.2609,1.31487E+15,151925.8589,2.290724504,275251.2,62639.32868,13.68502513,0,-46308.10724,-1.457420788,69638553.6,72107.32981,105.6252641,428776.4974,1075.2,10.5,2.48952E+13,67.34215069,661647.6924,152.967704,43454.16455,0.035449082,3204504.747,52969.80337,43228.53296,228.8443381,-2.724715408,0,,2.04161E+15,0.84,1.370032899,89109113547,0.538207788,-1.94903E+13,-0.001678528,-4.96342E+11,25340676441,,1651605.735,3330.202046,-7.61084E+11,1075.2,32.24285209,-1912704.355,154.0522191,-806757.6578,2.336251489,,119700.3046,0,155489249.4,235.4628072,183.3815002,99.19144118,-2.096450876,1.447456605
906,6.730511155,275251.2,2.052985268,0.010664262,323.6044706,13.27699052,0.947721487,-86160905941,-17416.36809,-3.1943E+13,0.976517481,1.134208326,756757.9053,-2.198731918,0.22624581,1.045482447,1.65766E+13,108.4116655,115.4145253,5.554135437,1890,,0.062482592,314.9241909,45082.96189,333952.3452,,1.573952609,0.075732158,1.299355092,-0.589536779,174.1613134,42,-1.322435832,4.891714441,3.063638723,-8.73508E+12,446958.9079,0.894052005,-226094697.6,0.189178548,223.4387127,4119719170,-37348.41395,28.31352225,-0.432061904,18.34067931,45249.32819,111843563.1,-67.78910192,431379.2245,9.24213E+15,56933.39269,1.946130127,275251.2,77290.76677,32.84442391,0,108848.1912,-0.323253159,69638553.6,-26925.42886,76.68205486,124161.3291,1075.2,10.5,-5.62358E+13,51.92240783,566417.002,170.0530113,65647.50056,0.034684528,1155882.878,134427.4772,814281.4959,524.7416831,0.825895579,0,4300.8,1.49E+16,0.84,0.118083875,44001080783,0.535693131,-1.19715E+14,0.001291903,-3.19146E+11,8643522595,17203.2,-67833496.4,13712.52736,-7.51115E+12,1075.2,47.8777218,-1724375.161,114.1094963,-496239.7625,0.568177859,237.5637846,115964.6219,0,-220182079.8,106.2306263,488.6193806,101.9053689,1.284403106,1.407111469
907,0.891655763,275251.2,1.056507199,0.245074767,302.8823129,3.631375753,-0.732687959,64292865363,4840.42515,9.59422E+13,0.523126721,0.084421813,,8.722318542,6.739988894,1.033501161,-2.46736E+13,189.0288589,,3.991800262,1890,434095.8358,0.007185258,433.3225887,299469.2928,422239.3216,26.4871439,7.118827682,1.380766728,,8.885507995,97.36306551,42,6.863775302,0.093351053,8.210550181,-1.33901E+13,491160.6222,1.343379068,-104865916.8,0.212543118,209.2362069,-5311880972,16983.6705,20.65075195,0.07801842,13.82636116,113248.4726,91970975.61,106.3036386,436662.3502,,68004.6141,0.676068656,275251.2,409130.2763,-38.87817295,0,-55646.41097,4.724488378,69638553.6,67037.16385,102.122521,499509.9644,1075.2,10.5,-3.02931E+13,71.71390599,85719.2448,,53118.27891,0.161874573,1983184.403,,,578.5314,7.402229523,0,,2.41E+16,0.84,11.70498815,-69630314480,0.416843362,8.55362E+13,0.000369278,-8.36463E+11,81753036622,17203.2,44782238.08,6935.489392,6.17508E+12,1075.2,38.23753148,-3609031.785,63.57468864,102920.8427,5.211376306,370.8138643,139314.4601,0,-868999826.7,73.21287468,,103.1091277,8.676890572,
908,0.029358704,275251.2,1.049600276,0.649557754,119.8866082,13.09567741,-0.337563031,3.53316E+11,9659.877153,-6.8493E+14,1.032049072,3.232184767,388030.2575,3.807838494,-0.791892224,1.037825178,1.34126E+13,165.4228441,67.58965375,35.3231345,1890,182535.1688,0.951370285,358.6770633,428357.8492,,29.22098497,1.483712324,0.362010147,0.321184247,2.193912408,46.52694714,42,4.901595988,0.535593222,-2.778428223,7.42004E+12,522028.4957,0.074295751,-29505332.31,0.022247729,287.9716292,3283226835,-3009.495421,26.94405475,0.071673864,14.19638799,50055.33332,413545573.1,4.220384218,101983.8377,-3.04422E+15,218947.1964,2.069894882,275251.2,180958.0336,22.15966069,0,65801.09036,1.198617185,69638553.6,30646.01715,87.2348699,365894.2801,1075.2,10.5,1.74899E+13,87.97294401,437632.4535,125.0362041,65453.20029,1.030999563,512987.6383,25416.65675,553573.7362,445.860097,5.458364773,0,4300.8,-2.07673E+14,0.84,3.272295049,-1.66264E+11,2.221918797,-9.3566E+13,-1.45E-05,1.88265E+12,-55949022764,17203.2,42619805.74,7039.330631,-6.41749E+12,1075.2,42.76293372,-1114567.499,67.93299704,404097.6224,-1.58475711,479.4166866,134203.311,0,1737409184,87.99455704,,93.72287909,-2.176739851,0.414109067
909,,275251.2,1.05142632,1.208476516,165.2505726,2.28377204,0.439752198,-76253168967,23228.6574,6.328E+14,0.52301206,0.831493412,61015.08376,3.530890773,12.85353808,1.035424948,-4.25889E+12,195.0315862,95.10598836,4.16668896,1890,333388.0424,-0.086054346,114.126872,12485.28208,602504.3279,29.51702906,4.405464644,0.034578648,0.089771241,7.579812665,33.08748657,42,9.8051235,0.898678734,8.770695806,-7.55973E+12,212439.582,0.581713491,-14404596.2,2.530616178,287.5764203,-968572680.4,-50632.36376,17.4879355,-0.537713462,16.99751846,84703.10202,-339307809.4,-52.42196763,646660.7026,-4.09023E+15,190765.5204,0.290279217,275251.2,528889.8126,17.30140885,0,65992.34569,2.100116592,69638553.6,-44549.40754,63.7500472,208988.1774,1075.2,10.5,-1.77303E+13,31.70193278,757439.8726,,82795.73595,0.049366514,-29184.55147,86805.51148,462384.3704,385.9517569,5.906435315,0,4300.8,2.27E+16,0.84,6.543240807,1.77518E+11,0.46149943,1.9016E+12,0.007052048,8.02828E+11,-1.24021E+11,17203.2,55531588.88,21070.84135,-6.95665E+12,1075.2,,4693977.823,44.07013238,748441.958,8.825035699,352.2186454,63894.07856,0,-511446688.9,280.3175793,455.3593136,240.0279569,8.712913855,0.204799195
910,1.304267476,275251.2,1.05892925,0.997280321,270.0381013,7.64319974,-0.153002129,-4.22913E+11,30815.15518,-6.57417E+14,,1.191568366,77364.9114,-2.595469226,2.999209575,0.989855036,-4.70055E+12,139.1861085,78.44387832,24.09349764,1890,330797.468,3.046313691,329.1398603,29408.49055,201837.3458,23.59055626,2.824005901,2.239954287,0.052861779,-1.63509774,20.24988036,42,0.94056528,0.144601042,-1.946792756,-9.12178E+12,257897.8308,0.478489916,101263543.3,0.077136953,179.7429682,2517206265,-94766.5741,20.06133514,-0.075995934,14.91219815,155685.753,306737085.2,1.839102439,305137.6418,-4.77637E+15,19662.248,0.233121414,275251.2,139940.4035,1.107007856,0,,-2.383761738,69638553.6,25482.73252,38.88123262,173661.5285,1075.2,10.5,2.99554E+13,123.0919507,572339.944,90.66543609,42027.66608,1.015251304,363358.1149,118028.3813,137060.7721,630.7526697,2.634999211,0,4300.8,,0.84,-0.68662624,43326038360,1.155684558,-9.96019E+11,0.004424498,6.87133E+11,-2.1325E+11,17203.2,12277458.3,10440.74405,-1.66364E+12,1075.2,36.72394638,-1048807.981,53.723035,-1010647.226,0.053482239,321.7420698,73673.62789,0,-1022609725,,434.6364781,133.5642532,3.876816709,
